"race","week","gender","count"
"White","2019-50","Female",35
"White","2019-50","Male",78
"White","2019-51","Female",47
"White","2019-51","Male",116
"White","2019-51","Unknown",1
"White","2019-52","Female",28
"White","2019-52","Male",76
"White","2020-01","Female",27
"White","2020-01","Male",52
"White","2020-01","Unknown",1
"White","2020-02","Female",46
"White","2020-02","Male",90
"White","2020-03","Female",38
"White","2020-03","Male",74
"White","2020-04","Female",53
"White","2020-04","Male",112
"White","2020-05","Female",53
"White","2020-05","Male",126
"White","2020-06","Female",47
"White","2020-06","Unknown",1
"White","2020-06","Male",112
"White","2020-06","Unknown",2
"White","2020-07","Female",40
"White","2020-07","Unknown",1
"White","2020-07","Male",89
"White","2020-07","Unknown",2
"White","2020-08","Female",49
"White","2020-08","Male",77
"White","2020-08","Unknown",1
"White","2020-09","Female",48
"White","2020-09","Male",93
"White","2020-09","Unknown",1
"White","2020-10","Female",59
"White","2020-10","Male",89
"White","2020-10","Unknown",1
"White","2020-11","Female",35
"White","2020-11","Unknown",1
"White","2020-11","Male",91
"White","2020-12","Female",30
"White","2020-12","Male",87
"White","2020-13","Female",30
"White","2020-13","Male",62
"White","2020-14","Female",33
"White","2020-14","Male",75
"White","2020-14","Unknown",1
"White","2020-15","Female",23
"White","2020-15","Male",102
"White","2020-16","Female",33
"White","2020-16","Male",86
"White","2020-17","Female",37
"White","2020-17","Male",73
"White","2020-17","Unknown",1
"White","2020-18","Female",32
"White","2020-18","Male",78
"White","2020-19","Female",41
"White","2020-19","Unknown",1
"White","2020-19","Male",88
"White","2020-20","Female",53
"White","2020-20","Unknown",1
"White","2020-20","Male",91
"White","2020-21","Female",41
"White","2020-21","Unknown",1
"White","2020-21","Male",101
"White","2020-21","Unknown",1
"White","2020-22","Female",11
"White","2020-22","Male",38
"White","2020-22","Unknown",1
"White","2020-23","Female",20
"White","2020-23","Unknown",1
"White","2020-23","Male",63
"White","2020-24","Female",1
"White","2020-24","Male",4
NA,"2016-44",NA,146
NA,"2016-45",NA,147
NA,"2016-46",NA,154
NA,"2016-47",NA,115
NA,"2016-48",NA,147
NA,"2016-49",NA,109
NA,"2016-50",NA,104
NA,"2016-51",NA,109
NA,"2016-52",NA,130
NA,"2017-01",NA,142
NA,"2017-02",NA,154
NA,"2017-03",NA,161
NA,"2017-04",NA,180
NA,"2017-05",NA,144
NA,"2017-06",NA,153
NA,"2017-07",NA,197
NA,"2017-08",NA,146
NA,"2017-09",NA,138
NA,"2017-10",NA,130
NA,"2017-11",NA,178
NA,"2017-12",NA,184
NA,"2017-13",NA,188
NA,"2017-14",NA,199
NA,"2017-15",NA,160
NA,"2017-16",NA,167
NA,"2017-17",NA,167
NA,"2017-18",NA,190
NA,"2017-19",NA,160
NA,"2017-20",NA,170
NA,"2017-21",NA,185
NA,"2017-22",NA,172
NA,"2017-23",NA,188
NA,"2017-24",NA,169
NA,"2017-25",NA,176
NA,"2017-26",NA,186
NA,"2017-27",NA,169
NA,"2017-28",NA,185
NA,"2017-29",NA,181
NA,"2017-30",NA,199
NA,"2017-31",NA,186
NA,"2017-32",NA,176
NA,"2017-33",NA,148
NA,"2017-34",NA,158
NA,"2017-35",NA,217
NA,"2017-36",NA,202
NA,"2017-37",NA,254
NA,"2017-38",NA,248
NA,"2017-39",NA,211
NA,"2017-40",NA,185
NA,"2017-41",NA,125
NA,"2017-42",NA,182
NA,"2017-43",NA,136
NA,"2017-44",NA,160
NA,"2017-45",NA,177
NA,"2017-46",NA,133
NA,"2017-47",NA,125
NA,"2017-48",NA,186
NA,"2017-49",NA,148
NA,"2017-50",NA,132
NA,"2017-51",NA,132
NA,"2017-52",NA,115
NA,"2018-01",NA,131
NA,"2018-02",NA,163
NA,"2018-03",NA,147
NA,"2018-04",NA,137
NA,"2018-05",NA,160
NA,"2018-06",NA,143
NA,"2018-07",NA,149
NA,"2018-08",NA,107
NA,"2018-09",NA,171
NA,"2018-10",NA,147
NA,"2018-11",NA,170
NA,"2018-12",NA,160
NA,"2018-13",NA,152
NA,"2018-14",NA,131
NA,"2018-15",NA,125
NA,"2018-16",NA,185
NA,"2018-17",NA,170
NA,"2018-18",NA,220
NA,"2018-19",NA,204
NA,"2018-20",NA,192
NA,"2018-21",NA,206
NA,"2018-22",NA,168
NA,"2018-23",NA,165
NA,"2018-24",NA,223
NA,"2018-25",NA,171
NA,"2018-26",NA,146
NA,"2018-27",NA,179
NA,"2018-28",NA,169
NA,"2018-29",NA,192
NA,"2018-30",NA,138
NA,"2018-31",NA,165
NA,"2018-32",NA,153
NA,"2018-33",NA,169
NA,"2018-34",NA,176
NA,"2018-35",NA,176
NA,"2018-36",NA,129
NA,"2018-37",NA,148
NA,"2018-38",NA,143
NA,"2018-39",NA,134
NA,"2018-40",NA,130
NA,"2018-41",NA,85
NA,"2018-42",NA,138
NA,"2018-43",NA,139
NA,"2018-44",NA,107
NA,"2018-45",NA,94
NA,"2018-46",NA,125
NA,"2018-47",NA,107
NA,"2018-48",NA,145
NA,"2018-49",NA,111
NA,"2018-50",NA,108
NA,"2018-51",NA,119
NA,"2018-52",NA,95
NA,"2019-01",NA,100
NA,"2019-02",NA,135
NA,"2019-03",NA,114
NA,"2019-04",NA,89
NA,"2019-05",NA,74
NA,"2019-06",NA,83
NA,"2019-07",NA,38
NA,"2019-08",NA,30
NA,"2019-09",NA,18
NA,"2019-10",NA,19
NA,"2019-11",NA,17
NA,"2019-12",NA,14
NA,"2019-13",NA,25
NA,"2019-14",NA,17
NA,"2019-15",NA,25
NA,"2019-16",NA,14
NA,"2019-17",NA,22
NA,"2019-18",NA,14
NA,"2019-19",NA,22
NA,"2019-20",NA,20
NA,"2019-21",NA,17
NA,"2019-22",NA,22
NA,"2019-23",NA,34
NA,"2019-24",NA,18
NA,"2019-25",NA,22
NA,"2019-26",NA,27
NA,"2019-27",NA,34
NA,"2019-28",NA,35
NA,"2019-29",NA,15
NA,"2019-30",NA,29
NA,"2019-31",NA,29
NA,"2019-32",NA,30
NA,"2019-33",NA,36
NA,"2019-34",NA,30
NA,"2019-35",NA,28
NA,"2019-36",NA,22
NA,"2019-37",NA,34
NA,"2019-38",NA,26
NA,"2019-39",NA,25
NA,"2019-40",NA,19
NA,"2019-41",NA,20
NA,"2019-42",NA,35
NA,"2019-43",NA,24
NA,"2019-44",NA,25
NA,"2019-45",NA,29
NA,"2019-46",NA,15
NA,"2019-47",NA,23
NA,"2019-48",NA,16
NA,"2019-49",NA,20
NA,"2019-50",NA,21
NA,"2019-51",NA,18
NA,"2019-52",NA,13
NA,"2020-01",NA,14
NA,"2020-02",NA,34
NA,"2020-03",NA,24
NA,"2020-04",NA,30
NA,"2020-05",NA,50
NA,"2020-06",NA,28
NA,"2020-07",NA,17
NA,"2020-08",NA,26
NA,"2020-09",NA,21
NA,"2020-10",NA,19
NA,"2020-11",NA,51
NA,"2020-12",NA,15
NA,"2020-13",NA,19
NA,"2020-14",NA,27
NA,"2020-15",NA,23
NA,"2020-16",NA,21
NA,"2020-17",NA,32
NA,"2020-18",NA,28
NA,"2020-19",NA,22
NA,"2020-20",NA,22
NA,"2020-21",NA,42
NA,"2020-22",NA,70
NA,"2020-23",NA,52
NA,"2020-24",NA,1
